@relation 'Altura-de-ola-weka.filters.unsupervised.attribute.Remove-R11,16,17-weka.filters.unsupervised.attribute.Remove-R14'

@attribute air numeric
@attribute pres numeric
@attribute rhum numeric
@attribute uwnd numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute WSPD numeric
@attribute GST numeric
@attribute DPD numeric
@attribute APD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute WTMP numeric
@attribute class {Baja,Media,Moderada,MuyAlta}

@data
286.700012,100950,91,-2.800003,-4.899994,18,6.1,7.7,10,6.96,1010,13.8,14,Media
287.5,100790,82,0.600006,-3,33,4.2,5.2,11.43,6.79,1007.9,13.1,14,Media
286.5,100570,89,-2,0.800003,98,2.4,3.3,10,6.95,1005.5,13.4,14,Media
287.299988,100290,89,-3.199997,6.699997,181,3.9,4.6,10.81,7.71,1003.4,13.4,14.1,Media
286.799988,100100,92,0.600006,6.5,136,5.3,6.4,10,6.38,1001.7,13.3,14.1,Media
286.600006,100020,85,3.300003,7,139,9.5,10.9,10,5.15,999,12.8,14,Media
286.100006,99960,80,0.699997,9.900009,197,6.6,7.7,9.09,5.42,999.3,13.5,14,Media
286.100006,99600,91,-1,9.900009,155,9.2,11.2,8.33,5.49,997.4,13.8,14.1,Moderada
286.400024,99430,87,-0.599991,7.400009,148,9.8,11.2,8.33,6.48,995.7,13.2,14.1,Moderada
286.100006,99320,84,2.5,6.699997,141,7.4,9.2,11.43,6.44,993.6,13,14.1,Moderada
286.400024,99440,79,2.100006,2.300003,142,4.6,5.7,9.09,6.4,993.6,13.2,14,Media
287,99670,81,6,-4.099991,29,7.3,8.9,9.09,6.47,995.7,13,14.2,Media
286.200012,100160,84,6.600006,-9.199997,341,9.7,11.9,8.33,5.3,1001,13.5,14.1,Media
286,100590,80,11.699997,-7.300003,296,9.2,11,8.33,5.21,1004.6,13.3,14,Media
286,100880,76,10.600006,-3.699997,283,9.2,10.7,8.33,5.45,1007,13.1,14.1,Media
286.299988,101160,79,11.900009,-3.300003,280,8.9,10.7,8.33,5.76,1008.8,13.5,14.1,Moderada
285.299988,101380,76,11.400009,-3.099991,296,12.3,15.7,8.33,5.96,1012.1,12.4,14,Moderada
284.5,101640,69,12.900009,-5.599991,276,11.5,14,10,6.52,1014,11.8,13.9,Moderada
285.400024,101900,63,12,-5.699997,290,11.5,13.4,8.33,6.17,1016.4,12.4,13.9,Moderada
285.200012,102110,65,11.900009,-8.300003,300,10.5,13,9.09,6.25,1019,12.4,13.8,Moderada
284.600006,102240,64,3.900009,-6.199997,321,7.2,8.8,9.09,6.63,1021.4,11.7,13.8,Moderada
283.900024,102280,62,0.100006,-4.899994,351,3.4,4.8,9.09,6.32,1023,11.4,13.7,Baja
284.100006,102290,58,-8.300003,1.199997,75,4.4,5.6,8.33,6.1,1022.7,11.6,13.7,Baja
285,102130,63,-12.199997,4.199997,117,7.8,9.4,6.67,4.72,1022,12.2,13.7,Media
284.799988,101680,69,-17.699997,1.300003,104,11.4,13.4,6.25,4.81,1019.2,11.8,13.7,Moderada
285.200012,100640,89,-23.300003,3.600006,103,14.9,17.5,7.14,5.85,1012,11.9,13.6,MuyAlta
286.299988,99330,100,-16.199997,8,91,18.6,23.1,10,7.82,998.6,11.4,13.5,MuyAlta
287.900024,99070,84,-0.099991,18.400009,159,8.7,10.9,11.43,8.06,991.3,14,13.4,MuyAlta
287,98770,83,-2.800003,19.800003,175,9.8,12.5,10.81,8.4,988.2,13.7,13.5,MuyAlta
286.600006,98190,90,2,20.300003,140,14.2,17.7,10.81,6.89,981.4,13.1,13.4,MuyAlta
286.100006,98370,91,11.900009,11.900009,211,15.6,19.3,10.81,8.27,978.7,12.6,13.3,MuyAlta
285.700012,99350,80,16.699997,0.400009,244,10.2,13,12.12,8.3,989.3,13.6,13.3,MuyAlta
285.299988,100420,68,13.699997,-0.699997,260,12.8,15.2,10.81,6.73,1000.4,12.2,13.2,Moderada
284.5,100950,76,8.300003,7.199997,220,9.8,13.4,10.81,7.35,1006.9,11.6,13.2,Moderada
285.200012,101000,87,2.300003,10.400009,202,9.3,10.9,7.69,6.16,1009.2,12.4,13.1,Moderada
285.299988,100770,98,1.300003,11.900009,177,10.2,12,8.33,5.93,1007.1,13,13.2,Moderada
286.100006,100200,96,-0.699997,12.400009,163,10.1,12.3,9.09,6.15,1002.7,13.1,13.1,Moderada
285.5,99570,98,8.5,7.900009,195,15.2,18.8,7.14,6.05,993.5,13.8,13.2,Moderada
283.400024,100180,73,15.199997,-1.699997,274,11,14.3,8.33,6.22,997.9,10.6,13.1,Moderada
283.900024,100840,62,13.5,1.800003,260,13.2,15.8,7.69,6.22,1005,10.4,12.9,Moderada
283,101330,65,13.5,2.100006,258,12.5,15.8,9.09,6.48,1010,9.5,13,MuyAlta
282.600006,101630,70,11.300003,0.600006,262,11.2,14,10,7.47,1014,9.8,12.7,Moderada
282,101820,74,9.199997,0.800003,273,8,9.9,10.81,6.58,1016.6,9.7,12.8,Moderada
282.100006,101850,68,9.400009,-1.199997,280,5.8,7.6,9.09,6.93,1017.2,9,12.7,Moderada
281.700012,101850,61,6,-2.199997,260,6.3,9.7,9.09,6.13,1017.2,9.1,12.7,Media
281.799988,101790,56,3.400009,-5.599991,346,7.1,8.9,9.09,6.78,1017.2,8.8,12.6,Media
281.5,101710,64,0.600006,-6.300003,317,1.9,3.8,7.69,6.25,1016.8,9,12.6,Baja
282.200012,101610,65,1.699997,-6.300003,316,4.9,6.3,7.69,5.53,1016.2,8.8,12.7,Baja
281.400024,101520,68,-2.099991,-3.899994,55,1,2,16,5.81,1015.1,8.9,12.6,Baja
281.5,101360,69,-2.899994,-3.5,69,1.7,3.2,6.67,5.71,1014.1,8.6,12.6,Baja
282.100006,101160,74,-8.399994,-2.399994,127,3.8,5,16,6.79,1012.4,9.4,12.6,Baja
283.700012,100670,92,-10.5,-0.399994,106,7.1,8.8,9.09,4.09,1009,10.6,12.5,Media
286,100130,90,-10.800003,2.300003,111,10.1,12.2,5.26,4.69,1004,11.8,12.5,Media
285.799988,99430,100,-7.5,9.100006,103,10.6,12.4,6.25,4.96,995.4,11.6,12.5,Media
286.100006,98750,100,-0.300003,13.800003,161,11.1,13.7,5.26,5.16,988.2,12.9,12.5,Media
287,98580,88,4.600006,9.800003,179,6.4,7.6,7.14,5.31,984.5,12.7,12.5,Media
286.600006,98490,77,3.900009,9,190,9,10.8,7.14,5.7,983,12.7,12.5,Media
285.200012,98470,94,2.199997,13.900009,186,9.8,12.9,7.69,6.44,983.5,12.3,12.4,MuyAlta
285.900024,98440,92,-0.599991,16.699997,174,10.7,12.9,16,8.68,984.5,12.8,12.4,MuyAlta
286.200012,98200,90,2.400009,17.900009,172,13.4,17.1,17.39,9.22,981.4,12.7,12.4,MuyAlta
285.799988,98350,90,12,10.699997,205,11.8,15.3,17.39,10.14,980.3,12.4,12.4,MuyAlta
284.600006,99110,87,17.300003,7,248,14.3,17.8,16,7.97,987.6,11.6,12.4,MuyAlta
284.600006,99890,83,12.199997,6.5,232,10.5,13.9,12.9,8.58,995.4,11.9,12.3,MuyAlta
284.799988,100350,78,8.400009,8.100006,250,6.4,8.3,13.79,7.64,1000.7,11.8,12.3,Moderada
284.200012,100290,86,-1.5,8.100006,190,6.4,7.7,12.12,7.82,1003.2,11.8,12.3,Moderada
284.799988,99330,96,-10.300003,8.199997,113,9.6,12.1,12.12,7.21,996.9,11.6,12.3,Moderada
284.600006,99010,94,6.199997,8.600006,121,11.5,13.5,7.14,6.61,989.3,12,12.3,MuyAlta
282.5,99410,85,15.699997,8.900009,244,15.2,18.9,8.33,7.01,991.8,9.1,12.2,MuyAlta
282,99800,63,7.5,6.900009,214,7.5,9.3,10.81,7.23,996.3,9.7,12.1,Moderada
281.900024,99660,56,0.300003,3.600006,179,4.5,5.6,9.09,7.12,996.6,8.2,12.1,Media
282.299988,99280,63,-3.599991,-3.099991,19,4.5,5.9,8.33,6.49,993.8,7.8,12,Moderada
282.799988,98730,79,0.600006,-13.300003,34,12.2,14.8,7.14,5.99,988.6,10.5,12.1,Moderada
284.299988,98560,80,5.900009,-17.899994,355,14.6,18.2,7.14,6.2,987.6,10.3,12,MuyAlta
285.200012,98650,74,5.5,-17.199997,345,14.1,18.2,8.33,6.86,987.3,11,11.9,MuyAlta
285.400024,98840,74,-0.5,-15.399994,34,9.5,12.2,9.09,7.7,991.2,11.2,11.8,MuyAlta
285,99060,74,0,-11.899994,42,8.2,9.5,11.43,7.26,993.2,11.1,11.8,Moderada
284.400024,99040,77,-2.199997,-12.599991,43,9.8,11.7,10,6.71,993.5,10.9,11.8,Moderada
283.900024,99010,86,-0.5,-13.399994,30,9.6,11.8,9.09,6.39,992.4,10.5,11.8,Moderada
284.100006,99040,82,0.600006,-12.5,18,10.3,12.3,9.09,6.51,992.1,10.7,11.7,Moderada
284.299988,99200,84,3,-11.099991,352,11,13.4,9.09,5.79,992.7,11.4,11.7,Moderada
283.900024,99400,85,3.300003,-9.300003,337,11.8,13.7,8.33,5.86,993.4,10.8,11.7,Moderada
284,99600,85,6.600006,-4.899994,318,11,13,7.69,5.68,994.3,9.7,11.7,Media
283.600006,99760,79,7.400009,-3.300003,312,10,12.2,7.14,4.9,995.8,10.4,11.6,Media
283.299988,99860,83,7.600006,1.300003,278,9.5,11,5.26,4.75,997.3,10.7,11.6,Baja
282.799988,99790,76,2.400009,3,264,5.2,6.4,7.69,4.83,997.6,10.3,11.6,Baja
281.900024,99570,75,2.800003,4.199997,242,2,2.8,11.43,5.71,996.1,9.9,11.5,Baja
281.299988,99350,75,-1.5,3.100006,144,2.1,2.9,12.12,7.06,993.7,10.2,11.5,Baja
281.600006,99120,72,-1.300003,3,98,3.3,4.5,12.12,7.85,991.3,10.3,11.6,Media
282.700012,98900,75,-6.800003,2,123,4.7,6.2,14.81,9.49,989.4,10.2,11.6,Media
283.5,98560,78,-11.300003,-1.099991,82,7.5,8.8,12.9,8.03,988,10.3,11.5,Media
284.200012,98110,84,-12.599991,-4.800003,72,10.7,13.1,12.12,5.95,985.2,10.3,11.5,Moderada
284.200012,97890,90,-6,-4,27,15.5,18.8,5.88,5.79,979.2,9.3,11.5,Moderada
284.499969,97840,89,-3.5,-0.3,86,7.2,8.8,8.33,6.43,978.1,11.4,11.5,Moderada
284,97920,94,-1.2,1.200001,113,6.5,8.1,10.81,7,978.7,11.1,11.5,Moderada
284.100006,97970,90,2,-1,89,2.1,3.1,10.81,7.43,978.3,10.6,11.5,Moderada
284.600006,98240,84,10.8,-3.799999,300,4.5,6.5,10.81,7.73,979.5,10.7,11.6,Moderada
282.799988,98600,85,8.900002,-0.1,298,10,12.1,7.69,5.98,983.6,10.3,11.5,Moderada
280.499969,98870,85,11.900002,1.6,251,9.8,11.7,11.43,6.29,987.1,9.2,11.4,Moderada
281.399994,98980,58,2.000001,3.4,213,6.6,7.8,10,6.58,988.3,8.9,11.4,Moderada
282.499969,98720,64,-9.399997,3.100002,130,6.2,8.1,10.81,7.47,988.2,9,11.4,Media
282.499969,98270,87,-12.6,-1.9,85,6.9,9.6,9.09,6.41,986.1,9.6,11.4,Media
282.600006,97850,94,-8.799998,-7.899997,67,8.4,11,9.09,5.67,982.3,9.9,11.3,Moderada
283.199982,97460,90,-3.999999,-8.599998,71,9.3,11.1,9.09,6.09,976.8,9.3,11.3,Moderada
283.399994,97340,86,2.7,-6.599998,42,7,8.8,9.09,6.82,976.1,11.1,11.4,Moderada
282.799988,97350,87,6.500001,-4.5,24,8.2,10.5,8.33,6.35,973.5,10.4,11.3,Moderada
282.600006,97630,84,13.100001,5.8,228,7.1,9,10,7.43,973,10,11.3,Moderada
282.599976,98100,79,7.500001,13.000002,203,14.8,18.6,9.09,6.48,978.5,9,11.2,Moderada
282.299988,98620,72,0.2,11.3,173,12.2,15.1,8.33,6.3,986.7,9.6,11.2,Moderada
281.600006,99010,71,-5.499999,2.400002,121,6.3,8,9.09,6.19,992.1,9.7,11.1,Media
282.799988,99200,64,-6.099998,-6.499999,31,9.4,11,10.81,5.74,994.2,10.2,11.1,Moderada
283.899963,99660,74,-3.799999,-10.999998,24,10.7,12.6,11.43,5.84,998,10.5,11.1,Moderada
283.699982,100130,81,-0.6,-9.8,18,10.2,11.7,7.69,5.54,1001.4,10.6,11.1,Moderada
283.199982,100600,79,0,-7.799998,3,6.2,7.3,12.12,6.44,1005.4,10.4,11,Media
282.399994,100810,73,2,-7.8,358,5.5,6.9,10.81,6.18,1007.4,10,11,Media
282.399963,100940,67,4.000001,-6.899999,312,3.4,4.9,11.43,7.21,1008.8,9.8,11,Media
282.200012,100980,68,4.100003,-6.999999,339,4.6,5.4,10,6.2,1009.3,9.2,11,Media
281.999969,100990,72,4.000001,-5.9,318,4.7,6.1,8.33,7.17,1010.1,8.9,11,Media
282.100006,100930,73,5.1,-5.099997,304,2.6,3.3,7.14,6.2,1009.4,8.4,11,Media
281.899994,100910,72,5.800003,-5.3,341,5.2,6.2,7.69,5.82,1009.1,9,11,Baja
281.699982,100930,71,5.900002,-5.299998,302,4.6,5.8,6.67,5.65,1008.7,9.7,11,Baja
281.199982,101080,70,5.900002,-3.799999,291,6.8,8.3,7.69,5.09,1009.7,8.8,11,Baja
280.5,101170,67,4.700002,-1.299999,276,5.4,7.1,7.69,5.09,1010.5,8.4,11,Baja
280.599976,101200,60,2.8,-0.5,250,3.7,4.8,7.69,5.23,1011.3,7.9,10.9,Baja
280.899994,101170,68,2.9,-1.299999,217,3.3,4.6,6.67,5.12,1011.4,8,10.9,Baja
280.899994,101150,64,-1.599998,-3.699998,22,2.9,4.2,6.67,5.78,1011.4,8.1,10.9,Baja
280.799988,101010,61,-3.999999,-6.3,22,5,6.3,5.88,4.98,1010.7,8.4,10.9,Baja
281.399994,100850,66,-6.799998,-8.199999,49,7,8.5,12.9,3.83,1009.7,8.2,11,Baja
282.100006,100510,69,-5.8,-9.3,47,8.7,10.6,11.43,4.73,1007,9,10.9,Baja
281.799988,100360,75,-5.6,-8.199999,40,7.2,8.8,5,4.43,1004.1,9,10.9,Media
281.299988,100040,66,-1.899998,-6.299998,51,9.4,11,10.81,5.98,1000.5,9.5,10.9,Moderada
280.899963,99830,63,0.000002,-1.599998,42,3.8,5.1,9.09,7.13,998.4,9.1,10.9,Media
281.999969,99690,63,0.100002,3.6,101,2.4,3.8,11.43,7.32,996.4,9.1,10.9,Moderada
281.799988,99640,73,-0.3,8,140,7.5,9.2,11.43,6.98,996.3,8.5,10.8,Media
281.099976,99820,73,4.2,8.4,215,6.4,8,10.81,6.19,997.3,8.7,10.8,Media
280.499969,100000,64,2.1,7.900002,180,7.4,9.7,10,6.34,999.7,8.4,10.7,Moderada
280.5,100150,66,0.8,4.1,169,4.6,5.9,10.81,8.07,1001.1,8.3,10.8,Moderada
280.499969,100140,69,0.9,0.500003,196,6.1,7.7,12.9,8.51,1001.4,7.2,10.8,Moderada
280.099976,100060,71,3.500003,1.300002,55,0.5,1.8,12.12,8.29,999.6,7.5,10.8,Moderada
281.299988,99910,66,5.800002,0.600002,293,4.9,6.5,12.9,8.35,998.4,8.5,10.7,Moderada
281.700012,99830,75,7.500001,3.3,267,8.4,10.6,11.43,6.92,997,8.7,10.8,Moderada
280.699982,99840,74,10.7,1.6,271,11.1,13.6,10.81,6.31,996.7,7.2,10.8,Media
279.700012,99820,75,9.600001,0.9,279,7.4,9.6,11.43,5.84,996,6.4,10.8,Moderada
280.600006,99600,75,3.800002,6.300003,218,7.1,9.1,8.33,6.28,995.2,7.7,10.7,Media
282.5,98930,93,5.100001,10.4,149,11.5,13.7,10,5.65,988,8.8,10.7,Moderada
282.499969,98880,86,16.100002,6.3,252,11.8,14.7,9.09,5.67,986.9,8.8,10.7,Moderada
281.200012,99240,86,16.800001,6.100001,240,11.5,13.9,9.09,6.54,988.8,9.4,10.7,MuyAlta
281.600006,99220,81,9,11.3,219,11.3,13.5,11.43,7.32,989.9,9,10.6,MuyAlta
281.600006,99350,73,12.300001,7.200003,242,10.4,12.8,12.12,7.35,990,8.5,10.6,MuyAlta
281.899963,99520,79,11.500002,7.400002,236,12.2,15.6,14.81,8.1,992.3,9.3,10.5,MuyAlta
281.100006,99900,81,10.900002,5.9,230,10.6,13.2,14.81,7.51,995.7,9,10.5,MuyAlta
281.299988,100210,73,11.2,6.100003,231,12.3,15.1,13.79,8.52,998.8,8.5,10.4,MuyAlta
281.200012,100460,71,5.400002,7.200002,207,7.7,10.8,13.79,8.4,1002.8,7.7,10.3,MuyAlta
282.200012,100340,73,-1.099998,8.6,183,8.7,10.5,13.79,9.04,1002.5,9.2,10.3,Moderada
281.399963,100090,78,-1.899998,3.500001,171,6.1,7.2,11.43,7.79,1000.8,9.1,10.3,Moderada
280.799988,99640,76,0.400002,0.100002,125,5.4,7.2,13.79,8.17,997,8.6,10.3,Moderada
280.699982,99410,78,7.9,-5.499999,299,4,5.7,12.12,8.03,993.6,6.8,10.3,Media
280.899994,99480,69,9.8,-0.799998,275,10.7,12.8,10.81,5.95,992.6,8.1,10.3,Moderada
280.799988,99840,72,10.300001,2.7,263,9.3,11.1,10,6.46,996.4,7.8,10.2,Moderada
280.299988,100160,78,8.500002,8.200002,208,9.6,11.5,10.81,5.73,999.9,7.2,10.2,Moderada
280.599976,100380,74,5.900002,8.8,216,10,11.7,10,6.44,1002.9,8.5,10.2,Moderada
280.399963,100590,75,2.700001,8.900002,197,11,12.7,10.81,6.21,1004.7,8.7,10.2,Moderada
279.899994,100390,79,0.300002,7.100003,191,10.3,15.2,8.33,6.13,1004.5,7,10.1,Media
280.899994,99930,69,0.000002,2.6,126,5,7.2,8.33,6.16,999.7,8,10.1,Media
280.399994,99490,69,3.500001,-0.1,281,2.8,4.1,9.09,6.73,993.9,7.4,10.1,Media
280.199982,99560,71,6.8,3.8,236,8,9.6,9.09,6.11,993.6,6.9,10.1,Media
279.399994,99760,70,4.4,7.000001,207,7.1,8.8,8.33,5.66,997,7.2,10,Media
280.999969,99860,77,-6.6,9.400002,164,7.6,9,9.09,5.96,998.7,8.2,10.1,Moderada
283.199982,99400,86,-11.2,10.800001,128,12.9,15.4,11.43,5.77,996.5,9.8,10,MuyAlta
282.799988,99440,85,0.3,8.9,123,14.4,18.3,9.09,6.46,991.9,9.6,10,MuyAlta
282.099976,100070,83,2.4,10.300001,172,8.9,11,10.81,7.61,998.9,9.9,9.9,Moderada
283.399994,100310,76,-2.5,14.200002,163,9.7,11.7,10,6.71,1002.4,10.1,9.9,MuyAlta
282.799988,100540,79,2.8,14.800003,173,11.5,13.9,10.81,7.71,1003.8,9.9,9.9,MuyAlta
281.999969,100880,80,6.1,10.3,189,8.6,10.4,11.43,7.89,1006.7,8.8,9.9,MuyAlta
281.399963,101060,77,6.9,9.700003,211,7.6,10.4,12.12,7.8,1009.6,8.5,9.8,Moderada
281.200012,101310,73,6.6,7.000001,202,9.4,11.5,12.12,7.3,1011,9.1,9.7,MuyAlta
281.700012,101530,76,8.700002,0.4,260,7.6,9.5,10.81,7.88,1012.5,9.1,9.7,Moderada
281.100006,101860,77,6.5,-0.3,257,5.7,7.2,10.81,6.77,1017.2,8.5,9.7,Moderada
281,102150,79,3.200001,4.6,245,7.4,9.3,9.09,7.12,1020.6,8.5,9.7,Media
281.699982,102310,74,0.700002,6.300002,183,7.8,10,9.09,6.34,1022.7,9.1,9.7,Media
282.399963,102280,77,-1.499998,9.300001,172,9.2,10.9,9.09,6.02,1022,9.2,9.7,Moderada
282.600006,102280,78,-2.599998,10.000003,168,8,9.7,9.09,6.43,1022.4,9.7,9.7,Moderada
282.299988,102270,84,-3.299999,9.2,171,8.6,10.3,11.43,7.57,1022.1,9.6,9.7,Moderada
281.899963,102290,85,-4.8,6.5,162,7.4,8.7,12.9,7.66,1023,9.8,9.8,Moderada
281.599976,102200,86,-11.2,5.500001,141,6,7.2,11.43,7.34,1023.1,9.6,9.7,Moderada
281.399963,101960,87,-13.399999,5.700002,117,10.9,13.1,12.12,6.54,1021.4,9.3,9.8,Moderada
281.799988,101760,92,-12.6,9.9,128,12.3,15.1,6.67,5.71,1019.2,8.9,9.8,Moderada
282.699982,101860,83,-10.399999,6.5,124,11.3,13.6,10,6.45,1019,9.6,9.8,Moderada
283.599976,101650,75,-11.7,4.800002,117,11.8,14,6.25,5.98,1017.6,9.8,9.8,Moderada
283.5,101490,77,-13.399999,6.5,117,13.5,16.6,7.14,6.17,1016.5,9.9,9.8,Moderada
283.799988,101480,81,-13.899999,7.700002,119,12.1,14.9,9.09,6.33,1016.1,10.1,9.7,MuyAlta
283.599976,101490,76,-13.8,6.1,123,12.4,15.2,8.33,6.74,1016.2,10.2,9.7,MuyAlta
284,101450,74,-14.199999,5.5,115,11.9,15.5,11.43,6.88,1015.6,9.9,9.7,MuyAlta
282.899994,101370,74,-14.099998,3.8,107,12.2,15.6,11.43,7.56,1015.1,9.5,9.7,MuyAlta
281.899963,101400,76,-15.599998,4.900002,110,11.8,14,10.81,7.84,1015.8,9.1,9.6,MuyAlta
281.499969,101490,74,-13.299998,4.6,111,9.7,12,12.12,7.61,1015.4,8.9,9.6,Moderada
282.100006,101470,67,-15.899997,3.400003,113,10.1,12.2,10.81,6.91,1015.8,8.9,9.6,Moderada
282.100006,101430,73,-14.1,5.4,116,10.4,13,11.43,7.28,1015.9,9.1,9.6,Moderada
283,101650,76,-15,5.8,116,11.3,13.8,10.81,6.58,1017.2,9.4,9.6,Moderada
282.600006,101790,79,-12.099998,5.9,118,10.6,12.3,10.81,6.79,1018.6,9.4,9.5,Moderada
283.199982,101800,70,-12.899997,4.600003,110,10.1,12.3,10,6.06,1019.4,9,9.6,Moderada
282.200012,101680,69,-14.3,5.800003,111,10.2,12.6,9.09,6.31,1018.8,8.8,9.5,Moderada
282.299988,101590,77,-17.199999,5.6,114,12.3,14.9,8.33,5.63,1018.1,9.1,9.5,Moderada
283.200012,101590,82,-14.999998,8.400002,118,12.6,16.7,10,6.66,1017.9,9.3,9.5,Moderada
283.399994,101570,86,-14.699999,4.700002,117,11.9,14.6,10,6.57,1018.1,9.8,9.5,MuyAlta
282.799988,101160,90,-20.299999,5.5,111,14.5,17.4,10,6.78,1015.6,9.6,9.4,MuyAlta
283.399963,100930,93,-14.499998,12.900002,118,16.5,20,11.43,7.19,1011.3,10.3,9.4,MuyAlta
282.599976,101350,94,-1.599998,13.900002,152,12.5,15.3,10.81,7.47,1012.7,10.2,9.4,Moderada
281.799988,101860,92,3.400002,8.4,173,8.4,10.1,12.9,7.33,1016.7,9.6,9.4,MuyAlta
281.599976,102230,88,3.1,4.500003,199,6.3,8.5,12.12,8.16,1020.8,8.5,9.4,Moderada
281.999969,102150,82,-4.699998,0.800002,130,4.8,6.8,10.81,7.49,1021.9,8.6,9.4,Moderada
282.099976,101750,94,-11,0.700002,102,8.6,10.5,10.81,6.67,1019.4,9.1,9.4,Moderada
283.099976,101100,84,-17.700001,2.200001,106,11.9,14.5,10,5.8,1013,9.4,9.4,Moderada
282.499969,100160,82,-22.4,4.800003,102,15.5,19.6,8.33,6.27,1005.3,9.1,9.5,MuyAlta
282.899994,99240,96,-17.199997,7.900002,107,17.3,20.9,9.09,6.91,996,9.1,9.4,MuyAlta
282.5,99390,95,4.6,11.800001,165,11.9,14.4,11.43,7.99,991.2,10.2,9.5,MuyAlta
281.200012,100510,77,13.300001,2.000001,247,9.7,11.6,10.81,7.69,1002,9.2,9.4,MuyAlta
280.699982,101160,64,4.700002,2.200001,240,6.7,8.3,10,7.48,1009.3,8.9,9.4,Moderada
280.200012,101290,72,-0.9,6.3,213,3.9,5.6,10,7.78,1012.3,8.9,9.3,Moderada
280.899994,101200,76,-2.2,6.600001,168,6.1,7.8,9.09,7.92,1011.5,8.7,9.4,Moderada
281.399994,101040,82,-1.899998,8.9,172,7.6,9,9.09,7.09,1010.1,9,9.4,Moderada
281.599976,100730,85,-3.299999,8.8,161,7.2,8.4,12.9,7.86,1007.3,9,9.4,Moderada
281.600006,100230,82,-7.399999,10.100001,146,9.1,11.5,10,6.68,1003.1,8.8,9.3,Moderada
280.899963,99400,79,-13,10.600001,134,13.2,15.9,7.69,5.64,995.7,8,9.3,Moderada
281.299988,98550,86,-12.099998,11.200002,125,13.5,16.6,7.69,6.32,988.2,8.3,9.2,MuyAlta
281.799988,98110,83,-1.1,6.5,121,14.8,19.2,10.81,7.56,980.6,7.8,9.3,MuyAlta
281,98200,80,12.800001,6.5,242,7.6,10.3,17.39,9.19,980.3,8.1,9.2,MuyAlta
280.899963,98280,75,8.2,8.3,217,10.2,13.1,14.81,9.21,980.8,8.2,9.2,MuyAlta
281.299988,98320,77,5.1,7.3,205,9.1,11.4,14.81,8.17,982,8.1,9.2,MuyAlta
280.699982,98430,81,4.8,7,169,8.8,10.9,11.43,8.17,982.3,7.8,9,Moderada
280.299988,98720,82,8.400002,6.6,229,8.2,10.1,12.9,7.51,985.8,7.9,9,Moderada
280.200012,99010,78,7.9,4.7,264,6.3,8,12.9,7.84,988.9,7.4,8.9,Moderada
280.399994,99300,79,6,5.100001,230,4.2,5.7,11.43,7.94,991.6,7.9,9,Moderada
280.899994,99620,77,6.500001,6,200,6.2,7.4,13.79,7.7,994.6,7.8,9,Moderada
280.700012,99960,84,7.000001,7.4,225,9,11.8,12.9,7.59,997.9,7.6,9,Moderada
280.599976,100120,85,6.700002,9.400002,202,7.7,9.3,12.12,7.13,1000.1,8.2,9,Moderada
281.099976,100270,77,3.700001,6.200002,194,5.9,7.2,11.43,7.51,1001.2,8,9,Moderada
280.100006,100410,73,6.9,2.4,215,4.4,5.5,10,7.21,1003.4,7,9,Moderada
279.799988,100600,74,7.4,3.500001,246,4.8,6.2,11.43,7.45,1004.8,7.4,9,Moderada
280.899994,100870,78,7.900002,5.5,220,7,8.3,10.81,7.11,1006.8,8,8.9,Media
280.699982,101120,81,7.800002,5.5,246,5.8,7.1,10.81,6.62,1009.5,7.9,8.9,Media
280.199982,101430,91,7.2,5.100001,268,6.6,7.6,11.43,6.51,1013.2,7.6,8.9,Media
280.299988,101740,86,5.600001,2,243,1.9,2.7,10,6.26,1016,7.1,8.9,Media
279.899963,101970,88,4.900002,-0.899998,264,2.7,3.5,7.69,6.77,1019.5,7.6,8.8,Media
280.600006,102310,78,1.100002,-4.199998,340,4.9,5.9,9.09,6.8,1022,7.9,8.9,Media
280.100006,102360,80,-2.499999,-5.599998,359,3.8,6.1,7.69,6.39,1023.7,7.6,8.9,Baja
279.999969,102320,86,-2.6,-7.3,41,5.9,7.2,10,5.91,1023.6,7.7,8.8,Baja
280.299988,102140,86,-3.499999,-6.5,52,4.3,5.1,11.43,5.24,1022.4,7.3,8.8,Baja
280.799988,101910,82,0.400002,-8.199999,4,6.1,7,8.33,5.03,1019.7,7.6,8.8,Baja
280.100006,101750,76,-1.399998,-9.499998,358,8,9.9,4.35,4.29,1018.3,7,8.8,Baja
280.899994,101670,74,1.4,-12.2,2,7.3,9.5,5.26,4.53,1017,6.6,8.8,Baja
280.299988,101800,69,-1.9,-8.199999,324,3.1,4.4,17.39,5.61,1018,5.9,8.8,Media
279.799988,101840,62,1.200001,-8,4,3.5,5,14.81,7.35,1018.6,6.4,8.8,Moderada
278.699982,102040,69,-1.699998,-4.6,34,5.6,7.7,13.79,8.12,1020.4,6.2,8.9,Media
279.199982,102160,61,-2.599998,-5.3,7,4.7,6.2,12.9,7.33,1021.8,5.7,9,Media
278.100006,102260,58,-3.999999,-0.8,22,2.5,3.9,12.12,7.45,1022.7,5.5,8.9,Media
278.299988,102280,48,-3.199998,0.3,217,3.9,5.4,12.9,9.01,1022.4,5.6,9.1,Media
278.100006,102240,52,-0.099998,3.400002,249,2.3,3.7,12.9,7.99,1021.8,5.8,9,Media
